symbol,date,open,high,low,close,volume,delivery_qty,delivery_percentage
SYM001,2023-04-05,86.45,86.66,86.37,86.37,870862,583026,66.94816045779996
SYM001,2023-04-06,86.24,86.33,84.78,85.88,597893,397884,66.54785339583032
SYM001,2023-04-07,85.97,87.33,85.55,85.55,1051187,489782,46.59325796795387
SYM001,2023-04-10,85.44,86.11,85.2,85.54,1059514,460801,43.491743972040396
SYM001,2023-04-11,84.96,85.29,84.49,84.49,1069498,743061,69.47755739092999
SYM001,2023-04-12,84.66,84.92,84.58,84.85,840753,741647,88.21228923687866
SYM001,2023-04-13,84.57,84.94,84.36,84.36,578562,415639,71.84017381845608
SYM001,2023-04-14,83.89,84.88,83.36,83.77,620637,506798,81.65774260386587
SYM001,2023-04-17,83.77,85.1,83.63,84.91,991575,447155,45.095498259670165
SYM001,2023-04-18,85.11,85.13,84.44,85.13,1038978,560559,53.95301821356793
SYM001,2023-04-19,84.5,84.98,82.3,82.3,1061623,507761,47.828754133692634
SYM001,2023-04-20,82.1,82.64,81.77,82.64,1034124,683065,66.05254796380076
SYM001,2023-04-21,83.05,83.88,82.81,82.81,1276791,828644,64.90056237685502
SYM001,2023-04-24,82.49,83.63,81.67,83.63,1198132,748459,62.46884401404068
SYM001,2023-04-25,83.16,83.8,82.14,83.37,1347684,1212915,90.0
SYM001,2023-04-26,83.61,84.03,82.1,84.03,819184,316258,38.606571383518755
SYM001,2023-04-27,84.75,84.98,84.43,84.43,907293,475484,52.406933763348455
SYM001,2023-04-28,84.41,84.86,84.25,84.86,897354,304169,33.89628751597207
SYM001,2023-05-01,84.75,84.8,83.66,83.66,989657,552290,55.80628844485753
SYM001,2023-05-02,83.28,83.62,82.96,82.96,653897,375184,57.376720757496024
SYM001,2023-05-03,83.28,83.36,82.89,83.36,811196,503081,62.017296743644856
SYM001,2023-05-04,83.62,83.73,82.94,83.73,1028377,686650,66.7703307419753
SYM001,2023-05-05,83.39,84.9,82.11,84.89,1076997,315373,29.282711567558177
SYM001,2023-05-08,85.22,85.45,84.78,84.78,1420264,558031,39.290692804242845
SYM001,2023-05-09,84.87,85.2,84.45,84.45,1273371,738283,57.97867931022275
SYM001,2023-05-10,84.34,84.39,84.25,84.39,1064529,708849,66.58809711374141
SYM001,2023-05-11,84.41,85.09,84.35,85.09,991594,574110,57.897723697197975
SYM001,2023-05-12,84.87,85.23,83.96,85.23,1029400,926460,90.0
SYM001,2023-05-15,85.37,86.05,85.07,85.07,1074680,727499,67.69456093461595
SYM001,2023-05-16,85.6,85.68,85.32,85.68,1811195,1103263,60.91356474163046
SYM001,2023-05-17,85.39,86.19,84.59,84.59,890686,506893,56.910437134847285
SYM001,2023-05-18,84.89,85.61,83.98,84.83,1067289,683218,64.01438927049846
SYM001,2023-05-19,84.49,85.06,83.86,85.06,843538,344506,40.84069712916997
SYM001,2023-05-22,85.33,85.84,84.26,85.84,1843794,541367,29.361608441347666
SYM001,2023-05-23,85.58,86.31,84.66,84.66,910104,334471,36.75094427065893
SYM001,2023-05-24,84.68,85.09,84.25,85.09,1180902,583352,49.39886594764177
SYM001,2023-05-25,85.19,86.77,84.33,86.77,477849,264059,55.26001943726961
SYM001,2023-05-26,86.57,88.31,86.09,86.4,1217829,499722,41.03389768086845
SYM001,2023-05-29,86.42,86.57,84.81,84.81,945907,522245,55.21108124310257
SYM001,2023-05-30,84.47,84.92,84.32,84.32,1027240,658171,64.07187373825852
SYM001,2023-05-31,84.2,84.58,83.83,84.58,1183253,573723,48.486993501116714
SYM001,2023-06-01,84.99,86.09,83.48,86.09,740075,408584,55.20847313998767
SYM001,2023-06-02,86.05,86.61,84.77,86.11,1027803,446833,43.474665106781316
SYM001,2023-06-05,85.77,86.71,85.57,85.96,1045276,665728,63.689229569813996
SYM001,2023-06-06,86.08,86.5,85.15,86.5,613927,483421,78.7424417016
SYM001,2023-06-07,86.05,86.08,85.97,85.97,729248,367726,50.4254017193035
SYM001,2023-06-08,85.62,86.81,84.81,86.81,1147689,524404,45.69222069027008
SYM001,2023-06-09,86.49,86.54,85.48,85.48,689025,370228,53.7322017773279
SYM001,2023-06-12,84.47,85.34,83.47,85.34,1099598,645466,58.70024724416116
SYM001,2023-06-13,85.57,87.61,84.9,87.47,1041461,542343,52.0753017082032
SYM001,2023-06-14,87.82,88.35,87.63,88.35,446098,214875,48.167781267177745
SYM001,2023-06-15,87.87,88.43,87.07,88.43,1038060,103806,10.0
SYM001,2023-06-16,89.26,89.75,87.49,87.49,1370574,756561,55.200333873155095
SYM001,2023-06-19,87.61,88.01,87.29,88.01,1209246,1078181,89.16145672834148
SYM001,2023-06-20,87.32,87.71,86.32,87.71,1360810,661366,48.600925254113506
SYM001,2023-06-21,88.11,90.38,87.45,90.21,847779,427350,50.40821427310069
SYM001,2023-06-22,89.81,92.29,89.42,89.42,1110807,528762,47.60167231741134
SYM001,2023-06-23,89.42,90.58,89.19,90.58,1247922,738627,59.18862330900343
SYM001,2023-06-26,90.6,91.05,90.27,91.05,913514,557926,61.074734783870156
SYM001,2023-06-27,90.93,91.31,89.79,91.31,1342075,740499,55.17574626579048
SYM001,2023-06-28,91.55,93.58,90.2,90.2,1050842,735538,69.99511029807984
SYM001,2023-06-29,89.5,89.73,89.47,89.47,852537,479721,56.26991921099145
SYM001,2023-06-30,89.84,90.79,89.09,90.79,1443838,752945,52.14892490648883
SYM001,2023-07-03,90.7,91.44,89.82,89.82,947090,422624,44.623453854965305
SYM001,2023-07-04,90.16,90.75,89.6,90.75,988825,573156,57.96334423791255
SYM001,2023-07-05,89.75,89.89,89.46,89.46,1362779,1070735,78.57003724123551
SYM001,2023-07-06,89.02,89.33,88.59,89.33,1759571,1358414,77.20148805570874
SYM001,2023-07-07,89.16,89.94,88.45,89.94,669801,344434,51.42345473529546
SYM001,2023-07-10,90.66,90.98,88.45,90.5,1151333,512512,44.51467220344111
SYM001,2023-07-11,90.46,90.71,89.74,90.58,540140,255187,47.2447866256846
SYM001,2023-07-12,90.3,91.76,89.7,91.58,1336928,726287,54.3250718853549
SYM001,2023-07-13,91.91,93.43,91.62,91.62,733760,275911,37.602410713495516
SYM001,2023-07-14,91.54,92.13,91.0,91.0,866179,603751,69.70286307507733
SYM001,2023-07-17,90.68,91.47,89.19,91.24,1087219,540143,49.68118679122963
SYM001,2023-07-18,90.99,91.81,89.56,89.56,489166,163282,33.37973800398919
SYM001,2023-07-19,90.17,90.84,89.6,90.84,1184870,238081,20.09350304582035
SYM001,2023-07-20,90.71,92.12,90.32,90.32,1030281,741872,72.00683908846018
SYM001,2023-07-21,90.06,90.07,88.42,90.07,543340,382585,70.41371605830733
SYM001,2023-07-24,90.12,90.34,89.25,89.25,705069,417021,59.146215463806314
SYM001,2023-07-25,89.2,89.26,88.69,89.26,708514,468295,66.09538762619384
SYM001,2023-07-26,90.42,90.76,90.01,90.76,1230689,828088,67.28656253368207
SYM001,2023-07-27,90.58,91.07,89.83,89.83,876839,494045,56.34389151052652
SYM001,2023-07-28,89.56,91.21,87.84,91.21,622176,219643,35.302484227000946
SYM001,2023-07-31,90.66,91.3,89.96,90.43,867847,649475,74.83756497284683
SYM001,2023-08-01,90.44,90.85,90.05,90.85,1098323,700318,63.76253610028435
SYM001,2023-08-02,90.87,92.72,90.68,90.68,1228644,624138,50.798970596786866
SYM001,2023-08-03,90.28,90.47,90.25,90.47,969910,516818,53.28516747992879
SYM001,2023-08-04,90.86,92.11,90.86,91.1,1244594,553514,44.47349580599826
SYM001,2023-08-07,90.75,91.74,88.75,91.74,963374,213019,22.11184763788887
SYM001,2023-08-08,92.31,92.82,92.08,92.08,1302600,811087,62.26680158872633
SYM001,2023-08-09,92.5,93.91,92.17,93.91,1271577,640786,50.39309390371322
SYM001,2023-08-10,94.71,94.91,93.95,93.95,1037122,479173,46.20226523620053
SYM001,2023-08-11,94.62,95.15,93.0,94.69,935426,764564,81.73440689057068
SYM001,2023-08-14,93.84,95.61,93.2,93.48,978996,483905,49.42873395876897
SYM001,2023-08-15,93.23,94.3,92.72,94.3,1073404,613801,57.18272208003393
SYM001,2023-08-16,94.79,95.61,93.26,94.51,1184332,763521,64.46857492100722
SYM001,2023-08-17,94.7,95.0,93.96,95.0,986332,470414,47.69329658777233
SYM001,2023-08-18,95.96,97.63,95.48,95.48,496266,264889,53.3764999251554
SYM001,2023-08-21,94.49,94.86,94.13,94.13,370238,250256,67.59352136161378
SYM001,2023-08-22,94.83,95.17,94.79,95.17,1398446,1122053,80.23575378010148
SYM001,2023-08-23,94.72,94.91,94.31,94.91,457114,283595,62.04040989431161
SYM001,2023-08-24,95.22,96.62,95.04,96.62,978034,593853,60.71907085121463
SYM001,2023-08-25,96.16,97.37,94.84,94.84,702668,488494,69.51998206830797
SYM001,2023-08-28,95.0,95.43,94.05,94.88,1024815,780421,76.15242992952903
SYM001,2023-08-29,95.18,95.97,93.12,95.81,1140947,749544,65.6949613801765
SYM001,2023-08-30,95.42,96.6,95.14,95.14,425866,300552,70.57434893475728
SYM001,2023-08-31,95.82,95.9,95.62,95.62,1353686,562288,41.53760543718006
SYM001,2023-09-01,95.53,96.32,94.25,94.25,499589,336502,67.35581390565689
SYM001,2023-09-04,94.07,95.82,93.43,93.43,997729,687990,68.95566786434338
SYM001,2023-09-05,94.21,94.85,93.56,93.56,1461207,850011,58.171902285458756
SYM001,2023-09-06,93.49,94.75,92.12,92.5,754962,410423,54.36349284881338
SYM001,2023-09-07,92.05,92.1,92.04,92.1,1342062,981199,73.11137542466801
SYM001,2023-09-08,92.0,92.61,91.46,91.46,1176592,631611,53.68140268946178
SYM001,2023-09-11,91.02,92.34,90.88,90.88,1492106,705698,47.29545608927635
SYM001,2023-09-12,91.97,92.94,90.22,92.55,1385977,590396,42.597863419103895
SYM001,2023-09-13,92.28,92.53,91.4,92.29,946017,584139,61.74722989834801
SYM001,2023-09-14,91.96,92.28,90.65,90.65,873231,495837,56.78194809854353
SYM001,2023-09-15,90.53,90.55,89.93,89.93,1207318,924077,76.53967187202664
SYM001,2023-09-18,90.15,90.37,89.82,89.82,1469733,920492,62.62989314527148
SYM001,2023-09-19,90.03,91.14,89.83,89.83,1298690,579842,44.64826688272081
SYM001,2023-09-20,89.89,91.47,89.67,89.67,1386052,365273,26.353556413805787
SYM001,2023-09-21,89.21,89.27,88.89,88.89,1419740,984095,69.31522493637546
SYM001,2023-09-22,88.95,89.3,88.18,89.3,1257163,481736,38.319336184611984
SYM001,2023-09-25,89.83,90.02,89.67,90.02,1120092,135276,12.077224448489908
SYM001,2023-09-26,89.97,90.01,89.33,90.01,977569,370468,37.89689715023263
SYM001,2023-09-27,90.04,90.15,89.9,89.9,1311810,507794,38.709481704487786
SYM001,2023-09-28,90.48,92.05,90.32,90.84,824386,407571,49.43934423290342
SYM001,2023-09-29,90.76,92.44,89.62,89.62,649116,230247,35.47098144754743
SYM001,2023-10-02,89.41,89.43,89.05,89.43,716673,368891,51.47274030078347
SYM001,2023-10-03,90.05,90.82,89.47,90.82,750543,212812,28.354485417306687
SYM001,2023-10-04,91.35,92.31,90.92,92.31,949967,629319,66.24648330487184
SYM001,2023-10-05,92.12,93.62,92.02,92.89,1323702,490248,37.036175664487644
SYM001,2023-10-06,93.05,93.74,92.23,93.74,791660,243400,30.745608997525807
SYM001,2023-10-09,94.16,94.67,93.51,93.51,453594,368725,81.28971331826409
SYM001,2023-10-10,93.87,94.77,93.32,94.77,926701,486921,52.543538438166976
SYM001,2023-10-11,96.02,96.56,95.58,95.58,1139649,454001,39.836966232155234
SYM001,2023-10-12,95.26,95.74,94.25,95.74,1115430,629292,56.41704987729457
SYM001,2023-10-13,95.71,96.26,95.28,95.78,1443877,770625,53.37195050972265
SYM001,2023-10-16,95.53,96.58,94.89,94.89,1168098,597332,51.13718201635313
SYM001,2023-10-17,94.58,94.83,93.67,94.83,1262283,508338,40.27135231073795
SYM001,2023-10-18,94.88,96.52,93.06,93.3,1083499,372283,34.35935002640278
SYM001,2023-10-19,93.13,93.53,92.64,92.64,1002162,470727,46.97116650054132
SYM001,2023-10-20,93.0,93.7,92.21,92.21,537779,319891,59.48377228876226
SYM001,2023-10-23,91.74,91.75,91.63,91.75,1552645,1302163,83.8674405551886
SYM001,2023-10-24,92.89,93.74,91.98,91.98,1291149,517294,40.0646465973729
SYM001,2023-10-25,91.93,92.44,91.72,92.44,1358901,762764,56.130993147190935
SYM001,2023-10-26,92.95,93.49,92.27,92.68,800623,314813,39.32105827902289
SYM001,2023-10-27,92.39,93.12,91.49,91.49,953460,729051,76.46378528236528
SYM001,2023-10-30,91.6,92.36,90.16,92.36,981694,558510,56.892477946464616
SYM001,2023-10-31,91.94,93.3,91.36,91.37,764979,688481,90.0
SYM001,2023-11-01,90.79,91.26,89.4,89.4,1019376,648156,63.58363630280911
SYM001,2023-11-02,89.1,90.06,87.41,87.41,1035094,221071,21.357585675843495
SYM001,2023-11-03,87.18,87.9,86.83,86.83,1091674,746781,68.40698118903185
SYM001,2023-11-06,87.33,87.33,87.06,87.33,1153454,658908,57.12485046086539
SYM001,2023-11-07,87.18,87.9,86.82,86.82,971795,437816,45.05239374044853
SYM001,2023-11-08,86.29,87.14,86.22,86.22,741159,497526,67.12821624403027
SYM001,2023-11-09,85.62,86.49,85.16,85.16,877330,487950,55.61770030523766
SYM001,2023-11-10,85.17,86.19,84.7,86.19,854503,711962,83.31885957294199
SYM001,2023-11-13,85.22,85.53,83.57,85.26,1472776,1214514,82.46431433134848
SYM001,2023-11-14,85.65,86.27,85.46,85.46,618114,280210,45.33316352675926
SYM001,2023-11-15,85.84,86.53,85.61,85.61,594873,299372,50.3254084907542
SYM001,2023-11-16,85.98,86.99,85.07,85.07,773434,107561,13.907003165657812
SYM001,2023-11-17,85.68,86.02,85.03,85.03,1492798,1104333,73.9773991823249
SYM001,2023-11-20,84.91,85.02,84.71,84.99,1480014,907796,61.3370113635584
SYM001,2023-11-21,85.49,86.49,84.84,86.49,911629,157334,17.258572063408508
SYM001,2023-11-22,86.05,86.51,85.95,85.95,1055310,889248,84.26415224030038
SYM001,2023-11-23,85.94,86.2,85.31,85.31,1008498,312642,31.000759988734828
SYM001,2023-11-24,85.02,86.74,84.99,86.74,1308416,709167,54.20045696513269
SYM001,2023-11-27,86.49,86.59,86.21,86.48,764722,406253,53.124333762101735
SYM001,2023-11-28,87.47,87.55,86.12,86.45,941313,554332,58.88931462302362
SYM001,2023-11-29,86.26,86.44,84.89,84.89,1066594,808006,75.75580541789499
SYM001,2023-11-30,85.58,85.63,83.53,85.63,854381,371681,43.50307248703496
SYM001,2023-12-01,86.63,87.34,86.34,86.34,1374706,897894,65.31538277676673
SYM001,2023-12-04,85.67,85.9,85.27,85.9,407895,289217,70.90490807169542
SYM001,2023-12-05,86.21,88.25,85.91,85.91,873654,496060,56.77996254585994
SYM001,2023-12-06,85.67,86.21,84.76,86.21,1113591,270926,24.32907605492769
SYM001,2023-12-07,86.85,87.2,86.19,86.19,948877,523766,55.19855009202505
SYM001,2023-12-08,85.61,86.33,85.37,86.33,970049,616736,63.57788773955065
SYM001,2023-12-11,86.48,87.43,86.06,86.06,1041733,557970,53.56174596151044
SYM001,2023-12-12,86.03,87.11,85.93,85.93,733058,349055,47.616293668519205
SYM001,2023-12-13,85.77,86.18,85.32,86.15,1266694,967163,76.35339208397549
SYM001,2023-12-14,85.75,86.53,85.69,86.53,864647,327918,37.925099095585864
SYM001,2023-12-15,86.32,86.9,86.05,86.05,1353535,784895,57.98857061873859
SYM001,2023-12-18,86.12,86.37,86.12,86.37,1076947,662632,61.528809357565954
SYM001,2023-12-19,86.01,86.75,85.83,86.75,528670,351885,66.56048173142145
SYM001,2023-12-20,86.37,86.38,84.88,86.38,622358,440134,70.7204436642588
SYM001,2023-12-21,85.9,86.1,85.45,85.45,858753,567548,66.08989038512355
SYM001,2023-12-22,85.07,85.2,84.24,84.24,1371448,617481,45.024074194575654
SYM001,2023-12-25,83.91,85.44,82.96,85.44,1398543,631480,45.15270839771914
SYM001,2023-12-26,85.7,86.57,85.25,86.57,1234354,873795,70.78966626423342
SYM001,2023-12-27,86.59,87.24,86.47,86.51,611948,261946,42.805389630397286
SYM001,2023-12-28,87.03,88.44,86.35,87.49,1086187,719405,66.23220828973716
SYM001,2023-12-29,87.42,88.14,86.33,86.33,1100064,635646,57.78269959877115
SYM002,2023-01-02,101.5,102.06,101.45,102.06,1123867,495713,44.10783395970461
SYM002,2023-01-03,102.4,103.09,102.35,103.09,812919,382904,47.10239955225828
SYM002,2023-01-04,103.74,104.85,103.19,103.19,1591658,830229,52.16131455147413
SYM002,2023-01-05,103.07,103.33,102.66,103.33,1111697,750775,67.53422391829366
SYM002,2023-01-06,104.25,104.5,103.97,104.06,727300,445671,61.277486118255766
SYM002,2023-01-09,103.75,104.55,100.97,103.52,920956,305252,33.145218688280984
SYM002,2023-01-10,103.49,104.06,102.92,102.92,1202984,545277,45.32709540044006
SYM002,2023-01-11,102.47,103.1,101.53,103.1,643483,456635,70.96314233287013
SYM002,2023-01-12,103.61,103.65,102.8,103.65,471613,320443,67.94631277068032
SYM002,2023-01-13,103.97,104.37,102.95,104.37,550588,244016,44.31918750725555
SYM002,2023-01-16,104.73,106.16,103.7,105.96,783029,388698,49.640424095997766
SYM002,2023-01-17,105.21,106.08,105.12,105.12,645821,343983,53.26294735042351
SYM002,2023-01-18,104.44,104.65,103.37,104.65,874519,405732,46.39495463712372
SYM002,2023-01-19,104.49,105.64,104.04,105.64,897146,557983,62.19535795896296
SYM002,2023-01-20,106.18,106.77,106.14,106.77,981545,643522,65.56222212459677
SYM002,2023-01-23,107.31,107.81,105.9,105.9,1362478,1205948,88.51139621196597
SYM002,2023-01-24,106.65,106.74,104.88,106.74,446763,262813,58.82623065801638
SYM002,2023-01-25,106.25,106.32,105.6,105.6,564172,272307,48.26683569579423
SYM002,2023-01-26,105.03,105.95,104.52,105.95,1163738,831606,71.45991260804301
SYM002,2023-01-27,106.43,107.65,105.24,107.65,744192,438277,58.89312648357308
SYM002,2023-01-30,107.91,108.28,107.0,108.28,595039,405133,68.08523019942653
SYM002,2023-01-31,108.9,108.95,107.37,108.95,1289838,637753,49.44444085508339
SYM002,2023-02-01,108.6,110.38,107.64,109.39,898771,508809,56.611730540459746
SYM002,2023-02-02,109.57,111.34,109.04,109.04,1118542,153894,13.75846920942167
SYM002,2023-02-03,108.87,109.76,107.69,108.84,902126,472153,52.337837693596185
SYM002,2023-02-06,107.79,109.01,106.76,107.03,367014,159670,43.50526975576442
SYM002,2023-02-07,107.97,108.8,107.37,107.37,1391354,610696,43.89226269248321
SYM002,2023-02-08,106.64,107.78,106.2,107.78,691448,357774,51.74284580385529
SYM002,2023-02-09,107.51,108.11,106.89,108.11,1186111,731039,61.63333093054899
SYM002,2023-02-10,107.87,108.03,107.28,107.79,1618539,1118269,69.09130632697271
SYM002,2023-02-13,109.46,110.02,108.93,110.02,1211204,482852,39.8655103361762
SYM002,2023-02-14,109.74,110.45,109.55,109.55,1041467,742689,71.31181930222697
SYM002,2023-02-15,109.46,110.2,108.22,110.2,1232167,380815,30.906147725569266
SYM002,2023-02-16,110.29,111.15,109.29,109.65,1085171,692108,63.77871297038284
SYM002,2023-02-17,109.28,109.57,109.26,109.48,989596,264384,26.71640643334794
SYM002,2023-02-20,109.51,109.82,109.24,109.24,1146397,444981,38.815642194270495
SYM002,2023-02-21,109.05,109.88,107.21,107.21,1234638,407134,32.97604360196729
SYM002,2023-02-22,107.35,107.54,106.77,106.9,724885,405748,55.97414631326114
SYM002,2023-02-23,107.34,108.21,106.97,108.21,188854,86264,45.67807048633339
SYM002,2023-02-24,107.66,107.83,107.6,107.6,322235,187645,58.23261953952635
SYM002,2023-02-27,107.86,109.24,107.82,107.82,915051,544881,59.54652827425495
SYM002,2023-02-28,107.69,109.34,106.1,108.01,824833,452633,54.87580174105619
SYM002,2023-03-01,108.35,108.65,107.3,107.3,916571,535166,58.387897544748284
SYM002,2023-03-02,108.31,109.03,108.23,109.03,1127837,616347,54.64865561198777
SYM002,2023-03-03,108.19,108.74,107.03,107.16,482017,207579,43.0648173749412
SYM002,2023-03-06,107.47,108.12,106.5,106.5,921931,250086,27.126360068311968
SYM002,2023-03-07,106.71,107.59,105.95,105.95,1315556,424459,32.264621177297926
SYM002,2023-03-08,106.33,108.11,105.8,105.8,987897,218051,22.072243802166874
SYM002,2023-03-09,105.87,106.25,104.7,104.7,1019659,578421,56.72697051261714
SYM002,2023-03-10,104.77,106.06,104.76,106.06,965399,685092,70.96468279370774
SYM002,2023-03-13,107.55,107.96,107.14,107.14,1157528,962566,83.15704712997464
SYM002,2023-03-14,106.28,107.77,105.92,107.77,1032146,369623,35.811190417371
SYM002,2023-03-15,107.42,107.53,107.12,107.53,1577503,1336679,84.73390450218385
SYM002,2023-03-16,107.57,107.97,106.38,107.72,901324,438763,48.67994088031451
SYM002,2023-03-17,107.43,107.47,105.73,107.47,1211257,1018824,84.11300408772803
SYM002,2023-03-20,108.26,109.17,108.0,109.17,717052,369880,51.583516816279854
SYM002,2023-03-21,109.23,110.77,107.79,110.77,585650,365280,62.37178884909385
SYM002,2023-03-22,111.53,113.64,109.94,113.64,1280920,407595,31.820500817068634
SYM002,2023-03-23,114.26,114.89,112.77,113.63,1183222,271401,22.93749105879118
SYM002,2023-03-24,114.27,114.29,113.7,113.82,1266803,881964,69.62127722629873
SYM002,2023-03-27,114.32,115.55,113.48,115.55,1079658,608307,56.342634996457214
SYM002,2023-03-28,114.85,115.95,114.53,114.53,1072435,821615,76.61218897006395
SYM002,2023-03-29,115.1,116.35,114.84,115.07,1178407,605077,51.34707937412708
SYM002,2023-03-30,115.43,116.81,115.25,116.81,1494433,781312,52.28153448179948
SYM002,2023-03-31,117.12,118.34,116.53,118.23,581849,265414,45.61563840397906
SYM002,2023-04-03,118.44,118.8,117.91,118.8,981972,541937,55.1886775352775
SYM002,2023-04-04,118.37,118.42,118.0,118.42,524318,215983,41.1931636562605
SYM002,2023-04-05,118.65,120.22,116.82,120.22,966350,757790,78.41779799764723
SYM002,2023-04-06,121.0,121.43,120.43,120.61,599283,413881,69.06284382624636
SYM002,2023-04-07,121.13,122.12,120.92,120.92,1105600,582535,52.689500251362006
SYM002,2023-04-10,120.76,121.54,118.82,121.54,1314685,573032,43.58702882427735
SYM002,2023-04-11,121.09,122.52,119.84,122.52,488770,336776,68.90283870364811
SYM002,2023-04-12,122.39,122.9,121.68,121.84,752097,494623,65.76588413125096
SYM002,2023-04-13,121.07,121.28,119.4,121.28,1502978,988361,65.76022686413016
SYM002,2023-04-14,121.57,122.61,120.69,120.69,1235486,746838,60.44894618871296
SYM002,2023-04-17,120.33,122.61,119.92,120.21,1055815,669002,63.36363764237224
SYM002,2023-04-18,120.6,123.08,120.5,120.5,981500,585317,59.635035341285516
SYM002,2023-04-19,119.89,120.13,118.93,120.13,835898,453526,54.25614538177091
